Name,Price
CREMA DE AFEITAR CLUNY,442
CREMA DE ORDEÑE CLUNY X 250 GR.,502
CREMA DE ORDEÑE P/VERTEDOR CLUNY X 250GR,502
CREMA DE ORDEÑE SANACUTIS X 250 GS.,678
CREMA LECHE P/MANOS Y CUERPO X 370CC SANACUTIS,678
CREMA OXIGEN 10 VOL 100 ML ELEVACION,113
CREMA OXIGEN. 20 VOL 100ML C/H IBC,156
CREMA OXIGEN. 20 VOL 100ML S/H IBC,151
CREMA OXIGEN. 30 VOL 100ML C/H IBC,159
CREMA OXIGEN. 30 VOL 100ML S/H IBC,156
CREMA OXIGEN. 40VOL X 100CC ELEVACION,137
"CREMA P/CALZADO ""COLIBRI"" X 60CC. BLANCO",427
"CREMA P/CALZADO ""COLIBRI"" X 60CC. INCOLORA",427
"CREMA P/CALZADO ""COLIBRI"" X 60CC. MARRON CLARO",427
"CREMA P/CALZADO ""COLIBRI"" X 60CC. MARRON OSCURO",427
"CREMA P/CALZADO ""COLIBRI"" X 60CC. NEGRO",427
CUBRE ALMOHADA C/CIERRE,271
CUBRE CALZADO ELAST. DESCT. X PAR,20
CUBRE CAMILLA DESCT. X U.,71
CUBRE CAMILLA PLASTICO,1024
CUBRE CUNA PLASTICO,1024
CUBRE INODORO DESCARTABLE FORLANO X 3U.,104
DAPOP-ACEITE LABIAL HIDRATANTE (HB101798),696
DAPOP-BARRA CONTORNO DUO (HB101587),801
DAPOP-BASE MAQUILLAJE LIQUIDA (HB102075),1175
DAPOP-BRILLO LABIAL MATE NUDES (HB102073),711
DAPOP-BRILLO LABIAL MATTE ROJOS (HB102072),711
DAPOP-CORRECTOR ROSTRO LIQUIDO (HB102074),816
DAPOP-KIT MAQUILLAJE COMPLETO PUPA (HB101804),4943
DAPOP-MASCARA+DELINEADOR NEGRO (HB96850),830
DAPOP-SET DE BROCHAS X 7 ''MAGIC'' (HB101720),2866
DAPOP-SOMBRA X 9 ''ASTROS'' (HB102077),1212
DEDO DE GOMA X U CHICO,3
DEDO DE GOMA X U GRANDE,3
DEDO DE GOMA X U MEDIANO,3
DELINEAD. RETRACTIL PINK 21 NEGRO X U(CS2685),294
DEPIMIEL-BANDA FACIAL UNA APLICACION X 4U,42
DEPIMIEL-BANDAS DEP P/CUERPO X 12 BANDAS,632
DEPIMIEL-BANDAS DEP P/CUERPO X 12U. SENSITIVE,664
DEPIMIEL-BANDAS DEP P/ROSTRO X 12 BANDAS,383
DEPIMIEL-BANDAS DEP P/ROSTRO X 12U. SENSITIVE,403
DEPIMIEL-CERA DEP. EN PERLAS NATURAL X 200GR,708
DEPIMIEL-CERA DEP. EN PERLAS NEGRA X 200GR,708
DEPIMIEL-CERA DEP. EN PERLAS VEGETAL X 200GR,708
DEPIMIEL-CERA P/MICROONDA NATURAL X 200GS,853
DEPIMIEL-CERA P/MICROONDA VEGETAL X 200GS,853
DEPIMIEL-CREMA DEP P/ROSTRO (A+B) SENS X 45G,772
DEPIMIEL-CREMA DEP P/ROSTRO X 40 GR CLASICA,534
DEPIMIEL-CREMA DEP. MEN INTIMO SACHET X 48G,60
DEPIMIEL-CREMA DEP.P/CUERPO SENSITIVE X 120GS,814
DEPIMIEL-CREMA DEPILATORIA FACIAL SOBRE X 10G,105
DEPIMIEL-CREMA DEPILATORIA MEN CORPORAL 120GR,397
DEPIMIEL-CREMA DEPILATORIA MEN INTIMO X 95GR,511
DEPIMIEL-CREMA DEPILATORIA P/CUERPO X 120G,775
DEPIMIEL-DERRETIDOR ELECTRICO P/800 GRS,8655
"DESCARTADOR DE AGUJAS X 1,4 LT",155
DEXAMETASONA 8MG  2ML X UNIDAD,30
DIADERMINA IBC X 100GR ALOE,469
DIADERMINA IBC X 100GR BLANCA,370
DIADERMINA IBC X 100GR CALENDULA Y BENJUI,492
DIADERMINA IBC X 100GR ROSA MOSQUETA,469
DIADERMINA IBC X 250GR ALOE,840
DIADERMINA IBC X 250GR BLANCA,620
DIADERMINA IBC X 250GR CALENDULA Y BENJUI,882
DIADERMINA IBC X 250GR ROSA MOSQUETA,840
DIADERMINA IBC X KG ALOE,1920
DIADERMINA IBC X KG BLANCA,1489
DIADERMINA IBC X KG CALENDULA Y BENJUI,769
DIADERMINA IBC X KG ROSA MOSQUETA,1920
"DICLOFENAC GEL X 50GR POMO ""SERTEX""",159
DISCOS DESMAQUILLANTES DONCELLA X 80 U.,560
DUCHA VAGINAL Nº10,105
"ELECTRODOS  ""3 M"" X U.",60
"ELECTRODOS  ""SKINTACT""  X U",14
ELEVACION ACEITE DE ALMENDRA X 100GR,392
ELEVACION ACEITE DE ALMENDRA X 100GR C/GAT.,531
ELEVACION ACEITE DE ALMENDRA X 33GR,230
ELEVACION AMPOLLA MAS COLOR X 10 C.C.,162
ELEVACION ARGAN LOCION C/GATILLO X 100 CC,559
ELEVACION ARGAN NUTRIENTE CREMA X 160 GR,451
ELEVACION ARGAN REP PUNTAS VIDRIO X 30CC,637
ELEVACION BOTOX CAP. SPRAY C/HIALURO. X100CC,677
ELEVACION BOTOX CAP.CREMA C/HIALURO X 500 GS,935
ELEVACION BOTOX CAP.CREMA C/HIALURO. X 160 CC,532
ELEVACION BRUMA DE LINO X 100CC,564
ELEVACION CERA BRILLO X 100 GS.,433
ELEVACION CERA BRILLO X 30G,192
ELEVACION CERA DEP.MICROONDA ROSA X 200 GS,430
ELEVACION CERA DEP.MICROONDA VEGETAL X200GR,430
ELEVACION CERA EN LATA MIEL X 200G,463
ELEVACION CERA EN LATA NEGRA X 200GR,463
ELEVACION CERA EN LATA ROSA X 200 GR,463
ELEVACION CERA EN LATA VEGETAL X 200G,463
ELEVACION CREMA MASAJE C/CENT.X 200GS(RED/REA,424
ELEVACION CREMA P/PEINAR LACIOS X200 GS.,331
ELEVACION CREMA P/PEINAR RULOS X 200 GS.,331
ELEVACION CREMA ROSA HUMECTA. C/VIT A X 500G,495
ELEVACION EMULSION HUMEC. C/AC. COCO  X 500GR,638
ELEVACION GEL CAPILAR X 200 GS C/DOSIFICADOR,219
ELEVACION GEL CRIOG. ALGAS+CENT. X 160GR,418
ELEVACION GEL CRIOG. ALGAS+CENT. X 500 GR,586
ELEVACION GEL CRIOG. ALGAS+CENT. X KG,1055
ELEVACION KERATINA + PROTEINA LOCION X 100CC,559
ELEVACION KERATINA + PROTEINA NUTRIENTE X 160,304
ELEVACION LOCION ORO X 100 ML C/ATOMIZADOR,452
ELEVACION LOCION ORTIGA X 100 CC,388
ELEVACION NEUTRALIZANTE ESPUMOSO X 110CC,265
ELEVACION NUTRIENTE CAPILAR COCONUT X 160GR,451
ELEVACION NUTRIENTE CAPILAR COCONUT X 500GR,677
ELEVACION NUTRIENTES CAPILARES X 160GR PH4,406
ELEVACION OLEO DE GANSO LIQUIDO X 33G,245
ELEVACION OLEO DE GANSO LIQUIDO X100CC,407
ELEVACION OLIO DI LINO NUTRIENTE X 160 GS,406
ELEVACION PROTECTOR TERMICO X110ML C/ATOM.,575
ELEVACION REMOV. MANCHAS DE TINTURA X 110CC,330
ELEVACION REMOVEDOR POST DEPILATORIO X 120CC,437
ELEVACION REPARADOR PUNTAS COCONUT X 33CC,730
ELEVACION RESTAURADOR PTAS C/ DOSIF. X 33CC,490
ELEVACION RESTAURADOR PUNTAS X 33CC,425
ELEVACION SELLA FIJADOR TINTURA X 40 C.C.,126
ELEVADOR DE INODORO HIERRO CON RESPALDO,13957
ELEVADOR DE INODORO HIERRO PINTADO,12946
ELEVADOR DE INODORO PLASTICO,6928
EQUIPO COPROPARAS. ADULTO IBC,493
EQUIPO COPROPARAS. IBC ADULTO C/ESCOBILLADO,535
EQUIPO COPROPARAS. IBC PEDIAT C/ESCOB,493
EQUIPO COPROPARAS. IBC PEDIATRICO C/TEST GRAHAM,493
ESCOFINA METAL (E15),180
ESCOFINA PALETA SUPER JESSAMY (E818),325
"ESCOFINA PIECITO ACRILICO ""JESSAMY""(E820)",211
ESCOFINA PIECITO FANTASIA (E110),213
ESENCIA DE EUCALIPTUS IBC X 33CC,752
ESMALTE AMARILLO MINIONS,67
ESMALTE BRILLO,67
ESMALTE CALCIO BLANCO,67
ESMALTE GEL 16ML X U. SURTIDOS,100
ESMALTE KIT UÑAS FRANCESA X 2U,162
ESMALTE MATE NEGRO,67
ESMALTE MATE ROJO,67
ESMALTE Nº   1 BLANCO PERLADO,67
ESMALTE Nº   2 BLANCO CREMOSO,67
ESMALTE Nº   3 ROSA PALIDO PERLADO,67
ESMALTE Nº   4 ROSA CLARO PERLADO,67
ESMALTE Nº   6 FUCSIA FLUOR,67
ESMALTE Nº   7 CORAL,67
ESMALTE Nº  11 PASTEL LAVANDA,67
ESMALTE Nº  19 VIA LACTEA,67
ESMALTE Nº  20 GRIS,67
ESMALTE Nº  21 GLITER GRIS,67
ESMALTE Nº  22 GLITER ROSA,67
ESMALTE Nº  23 BORDEAUX,67
ESMALTE Nº  27 ROJO CLASICO,67
ESMALTE Nº  29 NEGRO,67
ESMALTE Nº  31 TURQUESA,67
ESMALTE Nº  32 CELESTE BRILLANTE,67
ESMALTE Nº  39 CORAL,67
ESMALTE Nº  41 VERDE OSCURO,67
ESMALTE Nº  42 AZUL OSCURO,67
ESMALTE Nº  52 MORADO,67
ESMALTE Nº  54 VIOLETA NACARADO,67
ESMALTE Nº  59 BORDEAUX PERLADO,67
ESMALTE Nº  69 ROSA PALIDO,67
ESMALTE Nº  83 ROJO METALIZADO,67
ESMALTE Nº  94 DORADO CON BRILLO,67
ESMALTE Nº  94 GLITER DORADO,67
ESMALTE Nº  99 CHICLE PERLADO,67
ESMALTE Nº 114 ROJO PALIDO,67
ESMALTE Nº 115 ROJO,67
ESMALTE Nº 121 LILA,67
ESMALTE Nº 130 FUCSIA,67
ESMALTE Nº 139 DORADO,67
ESMALTE Nº 141 AZUL METALIZADO,67
ESMALTE Nº 144 DORADO,67
ESMALTE Nº 163 CELESTE,67
ESMALTE Nº 166 AQUA,67
ESMALTE Nº 169 SALMON,67
ESMALTE Nº 170 AQUA CLARO,67
ESMALTE Nº 172 ROSA CREMOSO,67
ESMALTE Nº 173 MAGENTA OSCURO,67
ESMALTE Nº 174 MAGENTA,67
ESMALTE Nº 175 NARANJA PALIDO,67
ESMALTE Nº 176 ROSA CHICLE,67
ESMALTE Nº 177 UVA,67
ESMALTE Nº 178 ROJO FUERTE ,67
ESMALTE Nº 181 VERDE,67
ESMALTE Nº 190 VIOLETA,67
ESMALTE Nº 199 LILA,67
ESMALTE Nº 204 ROSA FLUO,67
ESMALTE Nº 208 NUDE OSCURO,67
ESMALTE Nº 210 ROJO FLUO,67
ESMALTE Nº 211 ROSA,67
ESMALTE Nº 214 NUDE INTERMEDIO,67
ESMALTE Nº 217 ROJO,67
ESMALTE Nº 228 NUDE CLARO,67
ESMALTE Nº 614 MATE RED,67
ESMALTE Nº 673 AZUL FLUO,67
ESMALTE PASTEL LIMA,67
ESMALTE TOP COAT (FINALIZADOR),67
ESPATULA DE AYRE X 100,991
"ESPECULO ""MEDISUL"" CH. REFORZADO",151
"ESPECULO ""MEDISUL"" GDE. REFORZADO",175
"ESPECULO ""MEDISUL"" MED. REFORZADO",157
ESPEJO C/PIE ACRILICO REDONDO (E146),1054
ESPEJO C/PIE CUADRADO (EP-9583-B),689
ESPEJO C/PIE D/FAZ CHICO (E558),1388
ESPEJO C/PIE D/FAZ GRANDE (E557),1719
ESPEJO C/PIE D/FAZ OVALADO (E134),797
ESPEJO C/PIE D/FAZ REDONDO (E136),797
"ESPEJO C/PIE METAL 7""",1188
"ESPEJO C/PIE METAL 8""",1452
ESPEJO C/SOPAPA 10 AUMENTOS (E148),483
ESPEJO C/SOPAPA 5 AUMENTOS GRANDE,321
ESPEJO CARTERA DOBLE FAZ CAREY 7 CM (1689),686
"ESPEJO CARTERA DOBLE FAZ CAREY 7,7 CM (1690)",718
ESPEJO CARTERA PALTA CUADRADO,150
ESPEJO CARTERA PALTA REDONDO,150
ESPEJO P/CARTERA ANIMAL PRINT (E1070),393
ESPEJO P/CARTERA C/AUMENTO Nº 03,104
ESPEJO P/CARTERA D/FAZ ONDA (1040),212
ESPEJO P/CARTERA D/FAZ OSTRA (E1030),131
ESPEJO P/CARTERA FANTASIA (E90),591
ESPEJO P/COLGAR Nº410,534
ESPEJO P/COLGAR Nº420,726
ESPEJO P/COLGAR Nº430,1006
ESPEJO P/COLGAR Nº440,1335
"ESPEJO PLEGABLE ""SBOYA""",228
ESPONJA ANATOMICA C/VEGETAL (30200),581
ESPONJA BEBE POLLITO (E70100),483
ESPONJA CHICA (E444),115
ESPONJA CHICA AL VACIO (E4),181
ESPONJA DE BAÑO COMBINADA VEGETAL AL VACIO (630230),468
ESPONJA FRUTAS DISMAR,328
ESPONJA GIGANTE (E46),717
ESPONJA GRANDE (E555),131
ESPONJA GRANDE DISMAR,328
ESPONJA MAQUILLAJE FRUTA (AF 51365),331
ESPONJA RED CISNE JESSAMY (E2000),327
ESPONJA RED EXFOLIANTE CHICA,257
ESPONJA RED EXFOLIANTE DISMAR,302
ESPONJA VEGETAL AL VACIO JESSAMY (E33),647
ESPONJA VEGETAL DISMAR,328
ESPONJA X 3U ANIMALITOS (30233),431
ESTETOSCOPIO DOBLE AZUL,569
ESTETOSCOPIO DOBLE NEGRO,570
ESTETOSCOPIO DOBLE NEONATAL CELESTE,813
ESTETOSCOPIO DOBLE NEONATAL NEGRO,813
ESTETOSCOPIO SIMPLE AZUL,448
ESTETOSCOPIO SIMPLE NEGRO,448
ESTETOSCOPIO SIMPLE ROJO,448
ESTETOSCOPIO SIMPLE VERDE,448
ESTETOSCOPIO SIMPLE VIOLETA,448
EXHIBIDOR CEPILLOS DISEÑO CIUDADES X U. (C50),628
EXHIBIDOR CEPILLOS DISEÑO GATOS X U. (C50),491
EXHIBIDOR CEPILLOS FRUTAS X U. (C51),639
EXHIBIDOR CEPILLOS JESSAMY X UNIDAD COLOR (C33),579
EXHIBIDOR CEPILLOS MANGO BLANCO X U. (C21),653
EXHIBIDOR CEPILLOS MANGO COLOR X U. 0022,410
EXHIBIDOR CEPILLOS MANGO TRICOLOR X U. (C20),671
EXHIBIDOR CEPILLOS NEUM ESTAMPADO XU. (C67),1152
EXHIBIDOR CEPILLOS NEUM. COLOR X U. (C64),853
EXHIBIDOR CEPILLOS NEUM. COLOR X U. (C65),859
EXHIBIDOR CEPILLOS PLATEADO C/COLOR (C30),646
EXHIBIDOR CEPILLOS UNICORNIO/FLAMENCO X U. (C52),779
EXHIBIDOR CEPILLOS X U. BCO/COLOR (C25),685
EXHIBIDOR CEPILLOS X U. COLOR (C27),665
EXHIBIDOR CORTAUÑAS TROPICAL X U. (C490),155
EXHIBIDOR ESPEJOS CARTERA TROPICAL X U. (E790),667
EXHIBIDOR ESPEJOS FLAMENCO X U. (E109),206
EXHIBIDOR PINZA DEPILAR TROPICAL X U. (P590),153
EXTRACTOR DE PUNTOS NEGROS (AF 51127),3540
"FERULA DIGITAL 10MM X 50CM ""FAVE""",249
"FERULA DIGITAL 15MM X 50CM ""FAVE""",291
"FERULA DIGITAL 20MM X 50CM ""FAVE""",375
"FERULA DIGITAL 25MM X 50CM ""FAVE""",426
"FIJADOR DE COLOR ""317"" POUCH X 5CC",74
FILTRO VIRAL BACT.ESPIROMET.C/BOQ.30MM,657
FORMOL AL 40 % X 100ML    IBC,218
FORMOL AL 40 % X 1L,1309
"FRASCO BROCAL P/ORINA PLAST.X 2,5LT. C/MANIJA",446
FRASCO ESTERIL 120CC CON CAJA I.B.C,70
FRASCO ESTERIL 120CC S/CAJA,54
"FRASCO ESTERIL 125CC S/CAJA X U. ""ASA+""",38
FRASCO ESTERIL X 500 C.C. S/CAJA,25
FROSTBURG LAPIZ MADERA OJOS/CEJAS AZUL,195
FROSTBURG LAPIZ MADERA OJOS/CEJAS BLANCO,195
FROSTBURG LAPIZ MADERA OJOS/CEJAS CELESTE,195
FROSTBURG LAPIZ MADERA OJOS/CEJAS MARRON,195
FROSTBURG LAPIZ MADERA OJOS/CEJAS PLATA,195
FROSTBURG LAPIZ MADERA OJOS/CEJAS VERDE,195
FUCSIA-TRATAMIENTO C/SILICONAS X 30ML,111
FUCSIA-TRATAMIENTO MULTIPLE ACCION X 30ML,111
FUCSIA-TRATAMIENTO PROT. ANTI-FRIZZ X 30ML,111
FUCSIA-TRATAMIENTO RESTAURADOR X 30ML,111
FUCSIA-TRATAMIENTO TONIF. ANTI CAIDA X 30ML,111
GALAPAGOS-BAÑO DE KERATINA Y SILICONAS X 30G,170
GALAPAGOS-BAÑO DE SEDA C/SILICONAS(LUZ) X30GR,160
GALAPAGOS-BAÑO DE SEDA CON ALMENDRAS X 30GR,163
GALAPAGOS-CERA CAP PROTECTORA ANTI FRIZZ X30G,310
GALAPAGOS-CREMA C/ALOE  X 180GR,426
GALAPAGOS-CREMA C/ALOE X 450GR,731
"GALAPAGOS-GEL CAPILAR X 250 GS ""AZUL""",63
"GALAPAGOS-GEL CAPILAR X 250 GS ""INCOLORO""",63
GALAPAGOS-MANTECA DE KARITE X35CC C/VIT A Y E,269
GALAPAGOS-SHOCK VITAMINICO X35C.C.,257
GARLOPIN CALLOS REPUESTO X4U KRETZER,505
GARLOPIN MAQUINA + ESCOFINA + REP X 5U,691
GARLOPIN REPUESTO X 10U,206
GARLOPIN+10 REPUESTOS JESSAMY (J1304),748
GASA EN PIEZA X 1 KG,3084
GASA EN PIEZA X 1.500 KG,4627
GASA EN PIEZA X 1.800 KG,5551
GASA EXPENDEDOR GASANA SOBRE 10 X10,39
GASA EXPENDEDOR HIDROGASA SOBRE 10X10,26
GASA EXPENDEDOR SYRA X U SOBRE 10 X10,32
GASA EXPENDEDOR SYRA X U SOBRE 20 X 20,46
GASA FURACINADA X 20 APOSITOS,1372
GASA GASANA CAJA Nº 1  10X10,69
GASA GASANA CAJA Nº 1  20X20,72
GASA GASANA CAJA Nº5 10X10,558
GASA GASANA CAJA Nº5 15X15,558
GASA GASANA CAJA Nº5 20X20,558
GASA GASANA TARRO Nº1 10X10,235
GASA GASANA TARRO Nº1 20X20,235
GASA GASANA TARRO Nº5 10X10,653
GASA GASANA TARRO Nº5 15X15,653
GASA GASANA TARRO Nº5 20X20,653
GASA GASANA TARRO Nº5 30X30,693
GASA HIDROGASA CAJA Nº1 10 X 10,146
GASA HIDROGASA CAJA Nº1 20 X 20,146
GASA HIDROGASA CAJA Nº1 30 X 30,82
GASA HIDROGASA CAJA Nº5 10 X 10,443
GASA HIDROGASA CAJA Nº5 10 X 10 PACK ECONOMICO,361
GASA HIDROGASA CAJA Nº5 20 X 20,443
GASA HIDROGASA CAJA Nº5 30 X 30,443
GASA IODOFORMADA 1 TROZO 7CM X 3MTS TABLADA,683
GASA IODOFORMADA 10 CM. X 2 MT. ROLLO,1233
GASA IODOFORMADA 10 X 10 CM.,1022
GASA IODOFORMADA 30 TROZOS 10X10 CM TABLADA,1303
GASA IODOFORMADA 5 CM. X 2.5 MT. ROLLO,966
GASA IODOFORMADA 5 X 5 CM.,607
"GASA SYRA ""NO TEJIDA""4 SOB.X 2 TRO.20 X20",91
"GASA SYRA ""NO TEJIDA""6 SOB. X 5 TRO.10 X10",91
GASA SYRA CAJA BLANCA Nº5 10X10(100 U)(1561),122
GASA SYRA CAJA CELESTE Nº5 10X10(160 U),485
GASA SYRA CAJA Nº1 10 X 10,141
GASA SYRA CAJA Nº1 20 X 20,141
GASPI CUBIERTOS BEBE,2
GASPI EXPRIMIDOR DE CITRICOS,17
GASPI TETINA CRYSTAL X 2 UNIDADES,12
GASPI VIANDERA HERMETICA + CUBIERTOS,57
GEL CAPILAR  POTE X 470GR(COLORES VARIOS),26
GEL CAPILAR REEF EFECTO HUMEDO POMO X 150GR,342
GEL CAPILAR REEF FIJACION FUERTE POMO X 150GR,342
GEL CRIOGENO C/CENT Y CAST POTE X 250CC.,284
GEL CRIOGENO C/CENT Y CAST POTE X 500CC DOSIF,394
GEL CRIOGENO EXTRA POTE X 1000CC.,592
GEL CRIOGENO POTE X 1000CC.,1002
GEL CRIOGENO POTE X 250CC.,426
GEL CRIOGENO POTE X 500CC. CON DOSIFICADOR,497
"GEL FRIO-CALOR BOLSA 15 X 15 CM.""SERES""",210
"GEL FRIO-CALOR BOLSA 15 X 30 CM ""SERES""",275
GEL PARA ECOGRAFIAS X 3 KG,1225
GEL PARA ECOGRAFIAS X 5 KG,1590
GEL PARA ECOGRAFIAS X 500 CC CON  DOSIFICADOR,318
GEMELERA ELASTICA COMUN T1 PROCER,20
GEMELERA ELASTICA COMUN T2  PROCER,20
GEMELERA ELASTICA COMUN T3 PROCER,20
GLICERINA  X 125 GR./100ML,310
GLICERINA X 1KG,1546
GLITTER P/ UÑAS/CARA NAIL DECORATION X U.,25
GLUCOSA USO ORAL DROGAL POLVO X 75GR,224
GLUCOSA USO ORAL TABLADA SABORIZADA X 75GR,110
GLUCOSA USO ORAL TABLADA X 75GR,106
GOMA DE LIGAR FINA X METRO (3 X 5MM),105
"GOMA DE LIGAR GRUESA (5 X 8MM) X MT ""IMPORTAD",192
"GORRO P/ CLARITOS ""TYCEL"" X U.",195
"GORRO P/ CLARITOS ""YOCASTA"" X U.",157
GORRO P/ DUCHA CRYSTAL JESSAMY (G24),285
GORRO P/ DUCHA FANTASIA(G188),333
GORRO P/ DUCHA FLOR JESSAMY (G512),267
GORRO P/ DUCHA FLOREADO (G20),267
GORRO P/ DUCHA FLOREADO C/PUNTILLAS(G187),333
GORRO TERMICO SUPER METALIZADO (G42),479
GRIP PARA MULETA (COD.298),505
GRIP POLIURETANO P/ANDADOR,598
GUANTE AFELP.DISMAR SUPER USO DOM CHICO,173
GUANTE AFELP.DISMAR SUPER USO DOM GR,173
GUANTE AFELP.DISMAR SUPER USO DOM MED,173
GUANTE AFELP.PRIX USO DOMESTICO CHICO,136
GUANTE AFELP.PRIX USO DOMESTICO GR,136
GUANTE AFELP.PRIX USO DOMESTICO MED,136
GUANTE EXFOLIANTE BATH GLOVE (0211),166
GUANTE EXFOLIANTE FANTASIA,204
GUANTE EXFOLIANTE JESSAMY  FANTASIA (E886),148
GUANTE EXFOLIANTE JESSAMY LISO (E885),131
"GUANTE LATEX DESC. X U ""XL""",6
"GUANTE LATEX DESC. X U ""XS""",6
GUANTE LATEX DESC. X U CH,5
GUANTE LATEX DESC. X U GR,5
GUANTE LATEX DESC. X U MED,5
"GUANTE LATEX DESC.""CORONET""X U CH.",6
"GUANTE LATEX DESC.""CORONET""X U GR.",6
"GUANTE LATEX DESC.""CORONET""X U MED.",6
"GUANTE NITRILO ""AZUL"" X U CHICO",6
"GUANTE NITRILO ""AZUL"" X U GRANDE",6
"GUANTE NITRILO ""AZUL"" X U MEDIANO",6
"GUANTE NITRILO ""AZUL"" X U XL",6
"GUANTE NITRILO ""NEGRO"" X U CHICO",7
"GUANTE NITRILO ""NEGRO"" X U GDE",7
"GUANTE NITRILO ""NEGRO"" X U MED",7
GUANTE P/CIRUGIA  EST C/ L   6 1/2,74
GUANTE P/CIRUGIA EST C/ L   7,68
GUANTE P/CIRUGIA EST C/ L   7 1/2,68
GUANTE P/CIRUGIA EST C/ L   8,68
GUANTE P/CIRUGIA EST C/ L   8 1/2,68
GUANTE VINILO X U. CHICO,4
GUANTE VINILO X U. GRANDE,4
GUANTE VINILO X U. MED.,4
GUANTES PVC X U.,0
HISOPO VAGINAL X 100U,228
"HISOPOS ""DISMAR"" 100U. X POTE",181
"HISOPOS ""DONCELLA"" X 100 U.",318
"HOJA DE AFEITAR ""SUPER-MAX"" PLATINUM X 5U",141
HOJA DE AFEITAR GILLETE THIN X 5U(ROJA),282
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº10,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº11,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº12,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº15,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº20,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº21,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº22,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº23,13
HOJA DE BISTURI MEIYI/ELIT/MCM  Nº24,13
IDEAL-HISOPOS FAMILIARES POTE X 100U.,108
"IDEAL-T.HUMEDA DOY ""ALOE VERA"" X 50 U",219
"IDEAL-T.HUMEDA DOY ""CLASICA"" X 50 U",219
"INCOSA-VENDA ADH (T/ COBAN) 10CM X 4,5M AZUL X U.",459
"INCOSA-VENDA ADH (T/ COBAN) 10CM X 4,5M BEIGE X U.",459
"INCOSA-VENDA ADH (T/ COBAN) 10CM X 4,5M ROJO X U.",459
"INCOSA-VENDA ADH (T/ COBAN) 5CM X 4,5M AZUL X U.",267
"INCOSA-VENDA ADH (T/ COBAN) 5CM X 4,5M BEIGE X U.",267
"INCOSA-VENDA ADH (T/ COBAN) 5CM X 4,5M ROJO X U.",267
"INCOSA-VENDA ADH (T/ COBAN) 7.5 CM X 4,5M AZUL X U.",359
"INCOSA-VENDA ADH (T/ COBAN) 7.5 CM X 4,5M BEIGE X U.",359
"INCOSA-VENDA ADH (T/ COBAN) 7.5 CM X 4,5M ROJO X U.",359
INECTO-ACOND. ANTI-CAIDA X 400ML,275
INECTO-ACOND. BLINDAJE CONTROL FRIZZ X 400ML,275
INECTO-ACOND. DETOX PURIFICANTE X 400ML,275
INECTO-ACOND. ELIXIR REP. PROFUNDA X 400ML,275
INECTO-ACOND. NECTAR ILUMINADOR X 400ML,275
INECTO-ACOND. SHOCK BRILLO FABULOSO X 400ML,275
INECTO-BASE P/PERMANENTE (DELICADOS) X 150ML,570
INECTO-BASE P/PERMANENTE (FUERTES) X 150ML,570
INECTO-BASE P/PERMANENTE (NORMALES) X 150ML,570
INECTO-CREMA P/PEINAR ELIXIR REPARAC. X 300GR,570
INECTO-CREMA P/PEINAR LACIO PERFECTO X 300GR,325
INECTO-CREMA P/PEINAR RULOS DEFINIDOS X 300GR,570
INECTO-MASC. 3 MIN. BLINDAJE C. FRIZZ X 250GR,574
INECTO-MASC. 3 MIN. ELIXIR REP. PROF. X 250GR,574
INECTO-MASC. 3 MIN. SHOCK BRILLO FAB. X 250GR,574
INECTO-NEUTRALIZANTE P/PERMANENTE X 150ML,386
INECTO-OLEO FABULOSO ACEITE COCO SPRAY 95ML,1250
INECTO-OLEO FABULOSO ACEITE MACAD. SPRAY 95ML,1250
INECTO-REPARADOR DE PUNTAS KERAT LIQUIDAX30ML,642
INECTO-REPARADOR DE PUNTAS OLEO ARGAN X 30ML,642
INECTO-REPARADOR DE PUNTAS VIT E + F.S. X30ML,642
INECTO-SAVIA VEGETAL AMINOENRIQUECIDA X 400ML,496
INECTO-SAVIA VEGETAL NATURAL X 200ML,348
INECTO-SAVIA VEGETAL NATURAL X 400ML,496
INECTO-SHAMPOO ANTI-CAIDA X 400ML,275
INECTO-SHAMPOO BLINDAJE CONTROL FRIZZ X 400ML,275
INECTO-SHAMPOO DETOX PURIFICANTE X 400ML,275
INECTO-SHAMPOO ELIXIR REP. PROFUNDA X 400ML,275
INECTO-SHAMPOO NECTAR ILUMINADOR X 400ML,275
INECTO-SHAMPOO SHOCK BRILLO FABULOSO X 400ML,275
INECTO-TINTURA RAPID LOOK KIT 1 NEGRO,446
INECTO-TINTURA RAPID LOOK KIT 10 ACLARANTE,446
INECTO-TINTURA RAPID LOOK KIT 10.1 PLATINO,446
INECTO-TINTURA RAPID LOOK KIT 10.13 RUBIO EXT,446
INECTO-TINTURA RAPID LOOK KIT 3 CASTAÑO OSCUR,446
INECTO-TINTURA RAPID LOOK KIT 4 CASTAÑO,446
INECTO-TINTURA RAPID LOOK KIT 5 CASTAÑO CLARO,446
